step,sat1_position,sat2_position,debris_positions
328,119.4321867268628,218.76872595500788,"88,176"
329,121.43242497466005,219.7052112800079,"87,175"
330,123.43266322245731,220.6416966050079,"86,174"
331,125.43290147025456,221.5781819300079,"85,173"
332,127.43313971805182,222.5146672550079,"84,172,152"
333,129.43337796584908,223.4511525800079,"83,171,151"
334,131.43361621364633,224.38763790500792,"82,170,150"
335,133.4338544614436,225.47828327527031,"81,169,149"
336,135.43409270924084,226.5689286455327,"80,168,148"
337,137.4343309570381,227.6595740157951,"79,167,147"
338,139.43456920483536,228.7502193860575,"78,166,146"
339,141.4348074526326,229.8408647563199,"77,165,145"
340,143.43504570042987,230.93151012658228,"76,164,144"
341,145.43528394822712,232.02215549684468,"75,163,143"
342,147.43552219602438,233.11280086710707,"74,162,142"
343,149.43576044382164,234.20344623736946,"161,141"
344,151.4359986916189,235.29409160763186,"160,140"
345,153.43623693941615,236.38473697789425,"159,139"
346,155.4364751872134,237.47538234815664,"158,138"
347,157.43671343501066,238.56602771841904,"137"
348,159.43695168280792,239.65667308868143,""
349,161.43718993060517,240.74731845894382,""
350,163.43742817840243,241.83796382920622,""
351,165.43766642619968,242.9286091994686,""
352,167.43790467399694,244.019254569731,"71"
353,169.4381429217942,244.955739894731,"72"
354,171.43838116959145,245.89222521973102,"73"
355,173.4386194173887,246.82871054473102,""
356,175.43885766518596,247.76519586973103,""
357,177.43909591298322,248.70168119473104,""
358,179.43933416078048,249.63816651973104,""
359,181.43957240857773,250.57465184473105,""
360,183.68117950373517,251.51113716973106,""
